0.24722,0.003774,-0.02624,0.047098,-0.020697,0.0037605
0.25,0.003741,-0.026618,0.047749,-0.020968,0.0038016
0.25278,0.0037081,-0.026999,0.048403,-0.021241,0.0038433
0.25556,0.0036755,-0.027381,0.049061,-0.021515,0.0038855
0.25833,0.003643,-0.027765,0.049723,-0.021791,0.0039283
0.26111,0.0036108,-0.028152,0.050388,-0.022068,0.0039717
0.26389,0.0035789,-0.02854,0.051057,-0.022347,0.0040156
0.26667,0.0035471,-0.02893,0.05173,-0.022628,0.0040603
0.26944,0.0035155,-0.029322,0.052406,-0.022911,0.0041055
0.27222,0.0034842,-0.029717,0.053087,-0.023195,0.0041514
0.275,0.003453,-0.030113,0.053771,-0.023481,0.0041979
0.27778,0.0034221,-0.030512,0.05446,-0.023769,0.0042452
0.28056,0.0033914,-0.030913,0.055152,-0.024059,0.0042931
0.28333,0.0033608,-0.031317,0.055849,-0.02435,0.0043418
0.28611,0.0033305,-0.031722,0.05655,-0.024644,0.0043912
0.28889,0.0033003,-0.03213,0.057255,-0.02494,0.0044414
0.29167,0.0032704,-0.032541,0.057965,-0.025237,0.0044923
0.29444,0.0032406,-0.032954,0.05868,-0.025537,0.0045441
0.29722,0.003211,-0.033369,0.059399,-0.025839,0.0045966
0.3,0.0031817,-0.033787,0.060122,-0.026143,0.00465
0.30278,0.0031525,-0.034208,0.060851,-0.026449,0.0047043
0.30556,0.0031234,-0.034631,0.061584,-0.026758,0.0047595
0.30833,0.0030946,-0.035057,0.062322,-0.027068,0.0048156
0.31111,0.0030659,-0.035486,0.063065,-0.027381,0.0048726
0.31389,0.0030374,-0.035917,0.063814,-0.027696,0.0049306
0.31667,0.0030091,-0.036351,0.064568,-0.028014,0.0049896
0.31944,0.002981,-0.036789,0.065327,-0.028334,0.0050496
0.32222,0.002953,-0.037229,0.066091,-0.028657,0.0051107
0.325,0.0029252,-0.037672,0.066861,-0.028982,0.0051728
0.32778,0.0028976,-0.038118,0.067637,-0.02931,0.0052361
0.33056,0.0028701,-0.038568,0.068419,-0.02964,0.0053005
0.33333,0.0028428,-0.039021,0.069206,-0.029973,0.0053661
0.33611,0.0028157,-0.039476,0.069999,-0.030309,0.005433
0.33889,0.0027888,-0.039936,0.070799,-0.030648,0.0055011
0.34167,0.0027619,-0.040398,0.071605,-0.030989,0.0055705
0.34444,0.0027353,-0.040864,0.072417,-0.031333,0.0056412
0.34722,0.0027088,-0.041334,0.073235,-0.031681,0.0057134
0.35,0.0026825,-0.041807,0.07406,-0.032031,0.0057869
0.35278,0.0026563,-0.042284,0.074892,-0.032384,0.0058619
0.35556,0.0026303,-0.042764,0.075731,-0.032741,0.0059385
0.35833,0.0026044,-0.043249,0.076576,-0.033101,0.0060166
0.36111,0.0025787,-0.043737,0.077429,-0.033463,0.0060964
0.36389,0.0025532,-0.044229,0.078289,-0.03383,0.0061778
0.36667,0.0025277,-0.044725,0.079157,-0.0342,0.006261
0.36944,0.0025025,-0.045225,0.080032,-0.034573,0.006346
0.37222,0.0024774,-0.04573,0.080914,-0.034949,0.0064328
0.375,0.0024524,-0.046238,0.081805,-0.03533,0.0065215
0.37778,0.0024276,-0.046751,0.082704,-0.035714,0.0066123
0.38056,0.0024029,-0.047269,0.08361,-0.036102,0.0067051
0.38333,0.0023784,-0.047791,0.084525,-0.036493,0.0068001
0.38611,0.002354,-0.048317,0.085449,-0.036889,0.0068972
0.38889,0.0023298,-0.048848,0.086381,-0.037288,0.0069967
0.39167,0.0023057,-0.049384,0.087322,-0.037692,0.0070986
0.39444,0.0022817,-0.049925,0.088273,-0.0381,0.0072029
0.39722,0.0022579,-0.050471,0.089232,-0.038512,0.0073099
0.4,0.0022342,-0.051022,0.090201,-0.038928,0.0074195
0.40278,0.0022107,-0.051578,0.091179,-0.039349,0.0075318
0.40556,0.0021873,-0.05214,0.092167,-0.039775,0.0076471
0.40833,0.002164,-0.052706,0.093166,-0.040205,0.0077654
0.41111,0.0021409,-0.053279,0.094174,-0.040639,0.0078868
0.41389,0.0021179,-0.053857,0.095193,-0.041079,0.0080115
0.41667,0.0020951,-0.05444,0.096223,-0.041524,0.0081396
0.41944,0.0020724,-0.05503,0.097263,-0.041973,0.0082713
0.42222,0.0020498,-0.055625,0.098315,-0.042428,0.0084066
0.425,0.0020274,-0.056227,0.099378,-0.042888,0.0085458
0.42778,0.0020051,-0.056835,0.10045,-0.043354,0.008689
0.43056,0.0019829,-0.057449,0.10154,-0.043825,0.0088365
0.43333,0.0019609,-0.05807,0.10264,-0.044302,0.0089883
0.43611,0.001939,-0.058697,0.10375,-0.044784,0.0091448
0.43889,0.0019173,-0.059331,0.10487,-0.045273,0.0093061
0.44167,0.0018957,-0.059972,0.10601,-0.045767,0.0094724
0.44444,0.0018742,-0.060621,0.10716,-0.046268,0.0096441
0.44722,0.0018528,-0.061276,0.10832,-0.046775,0.0098213
0.45,0.0018316,-0.061939,0.1095,-0.047289,0.010004
0.45278,0.0018105,-0.062609,0.11069,-0.047809,0.010193
0.45556,0.0017896,-0.063288,0.1119,-0.048336,0.010389
0.45833,0.0017688,-0.063974,0.11312,-0.04887,0.010592
0.46111,0.0017481,-0.064668,0.11435,-0.049411,0.010801
0.46389,0.0017276,-0.06537,0.11561,-0.04996,0.011018
0.46667,0.0017072,-0.066081,0.11687,-0.050516,0.011243
0.46944,0.0016869,-0.066801,0.11816,-0.05108,0.011477
0.47222,0.0016668,-0.067529,0.11946,-0.051652,0.011719
0.475,0.0016468,-0.068267,0.12078,-0.052231,0.01197
0.47778,0.001627,-0.069014,0.12211,-0.052819,0.012232
0.48056,0.0016073,-0.06977,0.12346,-0.053416,0.012504
0.48333,0.0015877,-0.070536,0.12484,-0.054022,0.012787
0.48611,0.0015683,-0.071312,0.12623,-0.054636,0.013082
0.48889,0.001549,-0.072098,0.12764,-0.055259,0.01339
0.49167,0.0015298,-0.072895,0.12907,-0.055892,0.013711
0.49444,0.0015108,-0.073702,0.13052,-0.056535,0.014046
0.49722,0.001492,-0.074521,0.13199,-0.057188,0.014397
0.5,0.0014732,-0.07535,0.13348,-0.057851,0.014764
0.50278,0.0014547,-0.076192,0.13499,-0.058524,0.015148
0.50556,0.0014363,-0.077045,0.13653,-0.059209,0.015551
0.50833,0.001418,-0.07791,0.13809,-0.059904,0.015973
0.51111,0.0013998,-0.078787,0.13967,-0.060611,0.016418
0.51389,0.0013819,-0.079677,0.14128,-0.061329,0.016885
0.51667,0.001364,-0.080581,0.14291,-0.06206,0.017377
0.51944,0.0013464,-0.081497,0.14457,-0.062803,0.017897
0.52222,0.0013288,-0.082428,0.14625,-0.063559,0.018445
0.525,0.0013115,-0.083373,0.14797,-0.064328,0.019024
0.52778,0.0012943,-0.084332,0.1497,-0.06511,0.019638
0.53056,0.0012772,-0.085306,0.15147,-0.065907,0.020289
0.53333,0.0012603,-0.086295,0.15327,-0.066718,0.02098
0.53611,0.0012436,-0.0873,0.1551,-0.067544,0.021716
0.53889,0.001227,-0.088322,0.15696,-0.068385,0.0225
0.54167,0.0012106,-0.089359,0.15885,-0.069242,0.023337
0.54444,0.0011944,-0.090414,0.16077,-0.070115,0.024232
0.54722,0.0011783,-0.091487,0.16273,-0.071005,0.025191
0.55,0.0011624,-0.092578,0.16472,-0.071912,0.026221
0.55278,0.0011467,-0.093687,0.16675,-0.072837,0.027331
0.55556,0.0011311,-0.094815,0.16882,-0.073781,0.028527
0.55833,0.0011158,-0.095964,0.17093,-0.074744,0.029821
0.56111,0.0011006,-0.097132,0.17307,-0.075726,0.031224
0.56389,0.0010856,-0.098321,0.17526,-0.076729,0.03275
0.56667,0.0010708,-0.099532,0.17748,-0.077753,0.034414
0.56944,0.0010562,-0.10077,0.17976,-0.078799,0.036234
0.57222,0.0010417,-0.10202,0.18207,-0.079867,0.038231
0.575,0.0010275,-0.1033,0.18443,-0.080959,0.04043
0.57778,0.0010135,-0.1046,0.18684,-0.082074,0.04286
0.58056,0.00099963,-0.10593,0.1893,-0.083215,0.045555
0.58333,0.00098601,-0.10729,0.19182,-0.084382,0.048558
0.58611,0.00097259,-0.10867,0.19438,-0.085576,0.051916
0.58889,0.00095939,-0.11008,0.197,-0.086798,0.055689
0.59167,0.0009464,-0.11152,0.19967,-0.088049,0.059948
0.59444,0.00093364,-0.11298,0.20241,-0.08933,0.064779
0.59722,0.0009211,-0.11448,0.2052,-0.090643,0.070284
0.6,0.00090879,-0.11601,0.20806,-0.091987,0.076588
0.60278,0.00089671,-0.11757,0.21099,-0.093366,0.083841
0.60556,0.00088487,-0.11917,0.21398,-0.09478,0.092219
0.60833,0.00087327,-0.1208,0.21704,-0.096231,0.10193
0.61111,0.00086193,-0.12247,0.22018,-0.09772,0.1132
0.61389,0.00085083,-0.12417,0.22339,-0.099248,0.12628
0.61667,0.00084,-0.12592,0.22668,-0.10082,0.14136
0.61944,0.00082942,-0.1277,0.23005,-0.10243,0.15853
0.62222,0.00081912,-0.12953,0.2335,-0.10409,0.17762
0.625,0.00080909,-0.1314,0.23705,-0.1058,0.19792
0.62778,0.00079934,-0.13331,0.24069,-0.10755,0.2179
0.63056,0.00078988,-0.13527,0.24442,-0.10936,0.23489
0.63333,0.00078072,-0.13728,0.24826,-0.11122,0.24527
0.63611,0.00077185,-0.13934,0.25219,-0.11313,0.2455
0.63889,0.0007633,-0.14145,0.25624,-0.11511,0.23383
0.64167,0.00075505,-0.14362,0.2604,-0.11715,0.21164
0.64444,0.00074713,-0.14585,0.26468,-0.11925,0.18294
0.64722,0.00073954,-0.14813,0.26909,-0.12142,0.1524
0.65,0.00073229,-0.15048,0.27362,-0.12367,0.12361
0.65278,0.00072538,-0.15289,0.2783,-0.12598,0.098454
0.65556,0.00071883,-0.15537,0.28311,-0.12838,0.077496
0.65833,0.00071264,-0.15792,0.28807,-0.13086,0.060509
0.66111,0.00070682,-0.16054,0.29319,-0.13343,0.04694
0.66389,0.00070139,-0.16324,0.29848,-0.1361,0.036171
0.66667,0.00069635,-0.16602,0.30393,-0.13886,0.027635
0.66944,0.00069171,-0.16889,0.30957,-0.14172,0.020856
0.67222,0.00068748,-0.17184,0.3154,-0.1447,0.015455
0.675,0.00068367,-0.17489,0.32143,-0.14779,0.011131
0.67778,0.0006803,-0.17803,0.32767,-0.15101,0.0076554
0.68056,0.00067738,-0.18128,0.33414,-0.15435,0.0048475
0.68333,0.00067491,-0.18463,0.34084,-0.15784,0.0025695
0.68611,0.00067291,-0.1881,0.3478,-0.16147,0.00071403
0.68889,0.0006714,-0.19169,0.35501,-0.16527,-0.00080234
0.69167,0.00067038,-0.1954,0.36251,-0.16923,-0.0020451
0.69444,0.00066988,-0.19924,0.3703,-0.17337,-0.0030657
0.69722,0.0006699,-0.20322,0.37841,-0.1777,-0.003905
0.7,0.00067046,-0.20735,0.38685,-0.18224,-0.0045957
0.70278,0.00067158,-0.21163,0.39565,-0.187,-0.0051638
0.70556,0.00067327,-0.21608,0.40482,-0.192,-0.0056304
0.70833,0.00067555,-0.2207,0.4144,-0.19725,-0.0060126
0.71111,0.00067843,-0.22551,0.42441,-0.20278,-0.0063244
0.71389,0.00068194,-0.23051,0.43489,-0.20861,-0.0065772
0.71667,0.00068609,-0.23572,0.44585,-0.21475,-0.0067804
0.71944,0.00069091,-0.24115,0.45735,-0.22124,-0.0069418
0.72222,0.0006964,-0.24682,0.46941,-0.22811,-0.0070678
0.725,0.0007026,-0.25274,0.48209,-0.23539,-0.007164
0.72778,0.00070952,-0.25893,0.49542,-0.24312,-0.0072348
0.73056,0.00071719,-0.26541,0.50947,-0.25133,-0.007284
0.73333,0.00072563,-0.27219,0.52429,-0.26007,-0.0073148
0.73611,0.00073487,-0.27931,0.53994,-0.26939,-0.00733
0.73889,0.00074492,-0.28677,0.55649,-0.27935,-0.0073319
0.74167,0.00075582,-0.29462,0.57404,-0.29,-0.0073224
0.74444,0.0007676,-0.30288,0.59265,-0.30143,-0.0073032
0.74722,0.00078027,-0.31158,0.61245,-0.31371,-0.0072758
0.75,0.00079388,-0.32075,0.63352,-0.32693,-0.0072413
0.75278,0.00080845,-0.33045,0.65601,-0.34118,-0.0072009
0.75556,0.00082401,-0.3407,0.68006,-0.35657,-0.0071555
0.75833,0.00084059,-0.35157,0.70582,-0.37323,-0.0071057
0.76111,0.00085824,-0.36309,0.73348,-0.39128,-0.0070524
0.76389,0.00087698,-0.37534,0.76326,-0.41087,-0.0069961
0.76667,0.00089686,-0.38838,0.79538,-0.43213,-0.0069373
0.76944,0.00091791,-0.40229,0.83013,-0.45521,-0.0068764
0.77222,0.00094017,-0.41714,0.86782,-0.48022,-0.0068138
0.775,0.00096369,-0.43303,0.90882,-0.50724,-0.0067499
0.77778,0.00098851,-0.45006,0.95355,-0.53624,-0.006685
0.78056,0.0010147,-0.46837,1.0025,-0.56704,-0.0066192
0.78333,0.0010422,-0.48807,1.0563,-0.59912,-0.0065529
0.78611,0.0010712,-0.50931,1.1155,-0.63149,-0.0064862
0.78889,0.0011017,-0.53227,1.1809,-0.66229,-0.0064192
0.79167,0.0011338,-0.55712,1.2534,-0.68835,-0.0063521
0.79444,0.0011674,-0.58408,1.3341,-0.70455,-0.0062851
0.79722,0.0012027,-0.61337,1.4241,-0.70318,-0.0062182
0.8,0.0012398,-0.64524,1.5245,-0.67394,-0.0061516
0.80278,0.0012786,-0.67993,1.6368,-0.60548,-0.0060853
0.80556,0.0013193,-0.71772,1.7621,-0.48996,-0.0060193
0.80833,0.0013619,-0.75883,1.9011,-0.32983,-0.0059538
0.81111,0.0014065,-0.80345,2.0535,-0.14233,-0.0058888
0.81389,0.0014532,-0.85163,2.2168,0.045086,-0.0058243
0.81667,0.0015021,-0.9032,2.3842,0.20687,-0.0057603
0.81944,0.0015532,-0.95756,2.5413,0.32934,-0.005697
0.82222,0.0016066,-1.0135,2.6616,0.41154,-0.0056343
0.825,0.0016624,-1.0685,2.7026,0.46009,-0.0055722
0.82778,0.0017208,-1.1185,2.6078,0.48375,-0.0055108
0.83056,0.0017818,-1.157,2.3262,0.49046,-0.0054501
0.83333,0.0018456,-1.1741,1.8495,0.48629,-0.0053901
0.83611,0.0019121,-1.1569,1.2411,0.4755,-0.0053307
0.83889,0.0019816,-1.0912,0.61442,0.46095,-0.0052721
0.84167,0.0020543,-0.96605,0.070619,0.44448,-0.0052141
0.84444,0.0021301,-0.78081,-0.34291,0.42726,-0.0051568
0.84722,0.0022092,-0.55049,-0.62745,0.41001,-0.0051003
0.85,0.0022919,-0.30318,-0.80781,0.39315,-0.0050444
0.85278,0.0023782,-0.069579,-0.91278,0.37694,-0.0049892
0.85556,0.0024682,0.12825,-0.9665,0.36151,-0.0049348
0.85833,0.0025623,0.28125,-0.98671,0.3469,-0.004881
0.86111,0.0026604,0.3909,-0.9856,0.33312,-0.0048279
0.86389,0.0027629,0.46414,-0.97128,0.32016,-0.0047754
0.86667,0.0028699,0.50934,-0.94905,0.30799,-0.0047236
0.86944,0.0029816,0.53411,-0.92236,0.29656,-0.0046725
0.87222,0.0030983,0.54457,-0.89341,0.28583,-0.004622
0.875,0.0032201,0.54527,-0.86363,0.27574,-0.0045722
0.87778,0.0033472,0.53949,-0.8339,0.26626,-0.004523
0.88056,0.0034801,0.52953,-0.80477,0.25734,-0.0044744
0.88333,0.0036188,0.51698,-0.77658,0.24893,-0.0044264
0.88611,0.0037637,0.50295,-0.74952,0.24101,-0.0043791
0.88889,0.0039151,0.48816,-0.72367,0.23352,-0.0043323
0.89167,0.0040734,0.47311,-0.69906,0.22645,-0.0042861
0.89444,0.0042387,0.45813,-0.67568,0.21976,-0.0042405
0.89722,0.0044115,0.44345,-0.65351,0.21342,-0.0041955
0.9,0.0045922,0.42918,-0.63249,0.20741,-0.004151
0.90278,0.0047812,0.41542,-0.61257,0.2017,-0.0041071
0.90556,0.0049788,0.40221,-0.59368,0.19627,-0.0040637
0.90833,0.0051856,0.38956,-0.57577,0.19111,-0.0040208
0.91111,0.0054019,0.37749,-0.55878,0.18619,-0.0039784
0.91389,0.0056284,0.36597,-0.54265,0.1815,-0.0039366
0.91667,0.0058655,0.35499,-0.52733,0.17702,-0.0038953
0.91944,0.0061137,0.34454,-0.51276,0.17274,-0.0038544
0.92222,0.0063738,0.33458,-0.4989,0.16865,-0.003814
0.925,0.0066463,0.3251,-0.48569,0.16474,-0.0037742
0.92778,0.006932,0.31606,-0.47311,0.16098,-0.0037347
0.93056,0.0072315,0.30745,-0.4611,0.15738,-0.0036958
0.93333,0.0075457,0.29924,-0.44963,0.15393,-0.0036572
0.93611,0.0078754,0.2914,-0.43867,0.15061,-0.0036192
0.93889,0.0082215,0.28392,-0.42819,0.14742,-0.0035815
0.94167,0.0085849,0.27677,-0.41816,0.14436,-0.0035443
0.94444,0.0089666,0.26993,-0.40854,0.1414,-0.0035075
0.94722,0.0093678,0.26339,-0.39932,0.13856,-0.0034711
0.95,0.0097896,0.25713,-0.39047,0.13581,-0.0034351
0.95278,0.010233,0.25113,-0.38197,0.13317,-0.0033995
0.95556,0.0107,0.24538,-0.37381,0.13061,-0.0033643
0.95833,0.011192,0.23985,-0.36595,0.12815,-0.0033295
0.96111,0.01171,0.23455,-0.35839,0.12576,-0.003295
0.96389,0.012256,0.22946,-0.35111,0.12345,-0.0032609
0.96667,0.012831,0.22456,-0.34409,0.12122,-0.0032272
0.96944,0.013438,0.21984,-0.33732,0.11906,-0.0031938
0.97222,0.014079,0.2153,-0.33078,0.11697,-0.0031607
0.975,0.014757,0.21093,-0.32447,0.11494,-0.003128
0.97778,0.015472,0.20671,-0.31837,0.11297,-0.0030956
0.98056,0.016229,0.20264,-0.31248,0.11106,-0.0030636
0.98333,0.01703,0.19871,-0.30678,0.10921,-0.0030319
0.98611,0.017878,0.19492,-0.30126,0.10741,-0.0030005
0.98889,0.018777,0.19125,-0.29591,0.10566,-0.0029693
0.99167,0.01973,0.18771,-0.29073,0.10396,-0.0029385
0.99444,0.020742,0.18428,-0.28571,0.10231,-0.002908
0.99722,0.021816,0.18096,-0.28084,0.1007,-0.0028778
1,0.022957,0.17774,-0.27611,0.099135,-0.0028479
1.0028,0.024171,0.17462,-0.27152,0.097611,-0.0028183
1.0056,0.025464,0.1716,-0.26706,0.096127,-0.0027889
1.0083,0.02684,0.16867,-0.26273,0.09468,-0.0027598
1.0111,0.028308,0.16583,-0.25851,0.09327,-0.002731
1.0139,0.029875,0.16306,-0.25442,0.091895,-0.0027024
1.0167,0.031548,0.16038,-0.25043,0.090553,-0.0026741
1.0194,0.033337,0.15777,-0.24655,0.089244,-0.002646
1.0222,0.035252,0.15524,-0.24277,0.087966,-0.0026182
1.025,0.037302,0.15277,-0.23909,0.086718,-0.0025906
1.0278,0.0395,0.15037,-0.2355,0.085499,-0.0025633
1.0306,0.04186,0.14804,-0.232,0.084307,-0.0025362
1.0333,0.044394,0.14576,-0.22859,0.083143,-0.0025093
1.0361,0.04712,0.14355,-0.22526,0.082004,-0.0024827
1.0389,0.050054,0.14139,-0.22201,0.080891,-0.0024562
1.0417,0.053215,0.13928,-0.21884,0.079801,-0.00243
1.0444,0.056625,0.13723,-0.21574,0.078735,-0.002404
1.0472,0.060307,0.13522,-0.21272,0.077691,-0.0023782
1.05,0.064286,0.13327,-0.20976,0.076669,-0.0023527
1.0528,0.068591,0.13136,-0.20687,0.075668,-0.0023273
1.0556,0.073253,0.1295,-0.20404,0.074687,-0.0023021
1.0583,0.078306,0.12768,-0.20127,0.073726,-0.0022771
1.0611,0.083787,0.1259,-0.19857,0.072784,-0.0022523
1.0639,0.089737,0.12416,-0.19592,0.07186,-0.0022277
1.0667,0.0962,0.12246,-0.19333,0.070954,-0.0022033
1.0694,0.10322,0.12079,-0.19079,0.070066,-0.0021791
1.0722,0.11086,0.11917,-0.1883,0.069194,-0.002155
1.075,0.11916,0.11757,-0.18587,0.068338,-0.0021312
1.0778,0.12818,0.11601,-0.18348,0.067498,-0.0021075
1.0806,0.13799,0.11449,-0.18114,0.066674,-0.0020839
1.0833,0.14863,0.11299,-0.17884,0.065864,-0.0020606
1.0861,0.16017,0.11153,-0.17659,0.065068,-0.0020373
1.0889,0.17265,0.11009,-0.17438,0.064287,-0.0020143
1.0917,0.18611,0.10868,-0.17222,0.063519,-0.0019914
1.0944,0.20059,0.1073,-0.17009,0.062764,-0.0019687
1.0972,0.21609,0.10595,-0.168,0.062021,-0.0019461
1.1,0.23257,0.10462,-0.16595,0.061292,-0.0019237
1.1028,0.24998,0.10332,-0.16394,0.060574,-0.0019014
1.1056,0.2682,0.10204,-0.16196,0.059868,-0.0018792
1.1083,0.28705,0.10079,-0.16002,0.059173,-0.0018572
1.1111,0.30627,0.099555,-0.15811,0.05849,-0.0018354
1.1139,0.32554,0.098345,-0.15623,0.057817,-0.0018137
1.1167,0.34446,0.097157,-0.15438,0.057155,-0.0017921
1.1194,0.36254,0.095989,-0.15257,0.056503,-0.0017706
1.1222,0.37924,0.094842,-0.15079,0.055861,-0.0017493
1.125,0.39403,0.093714,-0.14903,0.055228,-0.0017281
1.1278,0.40636,0.092605,-0.1473,0.054605,-0.001707
1.1306,0.41577,0.091515,-0.1456,0.053992,-0.0016861
1.1333,0.4219,0.090443,-0.14393,0.053387,-0.0016653
1.1361,0.42456,0.089389,-0.14228,0.052791,-0.0016445
1.1389,0.4237,0.088351,-0.14066,0.052203,-0.001624
1.1417,0.41948,0.08733,-0.13906,0.051624,-0.0016035
1.1444,0.41216,0.086326,-0.13749,0.051053,-0.0015831
1.1472,0.40217,0.085337,-0.13594,0.050489,-0.0015629
1.15,0.38996,0.084363,-0.13441,0.049934,-0.0015427
